sample,t0,offset
75_80,1.5322666004437825e-09,0.015875140167116702
75_85,1.5311263567181131e-09,0.01592064702922239
75_90,1.5328546618799524e-09,0.015860894672527086
75_95,1.5314060362825855e-09,0.015908544701656837
80_85,1.5506625066250664e-09,0.020239952519418892
80_90,1.5511773299551177e-09,0.020514734959065053
80_95,1.5501129152705668e-09,0.019955035462218516
85_90,1.5236557365573658e-09,0.016246763565603863
85_95,1.5202589248114706e-09,0.01669796712241208
90_95,1.60592285720837e-09,0.051746750094699714
