sample,t0,offset
5_16_20_36_40_70,1.540647426676287e-09,0.01581954936409144
5_16_20_36_40_75,1.540647426676287e-09,0.01581954936409144
5_16_20_36_40_80,1.5401173001629004e-09,0.015819769354269132
5_16_20_36_40_85,1.540647426676287e-09,0.01581954936409144
5_16_20_36_40_90,1.5407864280663005e-09,0.01584835488524112
5_16_20_36_40_95,1.540647426676287e-09,0.01581954936409144
5_16_20_36_45_50,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_55,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_60,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_36_45_70,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_75,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_80,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_85,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_45_90,1.539917257758436e-09,0.015819852367215996
5_16_20_36_45_95,1.5387548572455424e-09,0.01582033473640317
5_16_20_36_50_55,1.54069481603907e-09,0.015822218037179453
5_16_20_36_50_60,1.539979854343998e-09,0.015819826391088383
5_16_20_36_50_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_36_50_70,1.539979854343998e-09,0.015819826391088383
5_16_20_36_50_75,1.539979854343998e-09,0.015819826391088383
5_16_20_36_50_80,1.538914520458336e-09,0.015820268479882035
5_16_20_36_50_85,1.539979854343998e-09,0.015819826391088383
5_16_20_36_50_90,1.539917257758436e-09,0.015819852367215996
5_16_20_36_50_95,1.539979854343998e-09,0.015819826391088383
5_16_20_36_55_60,1.54069481603907e-09,0.015822218037179453
5_16_20_36_55_65,1.5396495934656316e-09,0.015819963441674387
5_16_20_36_55_70,1.54069481603907e-09,0.015822218037179453
5_16_20_36_55_75,1.54069481603907e-09,0.015822218037179453
5_16_20_36_55_80,1.538914520458336e-09,0.015820268479882035
5_16_20_36_55_85,1.54069481603907e-09,0.015822218037179453
5_16_20_36_55_90,1.539917257758436e-09,0.015819852367215996
5_16_20_36_55_95,1.54069481603907e-09,0.015822218037179453
